customerID,gender,SeniorCitizen,Partner,PhoneService,InternetService,Contract,MonthlyCharges,tenure,Churn
0516-OOHAR,Male,0,Yes,Yes,Fiber optic,One year,100.35,28,No
0516-QREYC,Female,1,No,Yes,No,Month-to-month,20.3,24,No
0516-UXRMT,Female,0,No,Yes,Fiber optic,One year,92.05,62,No
0516-VRYBW,Female,0,No,Yes,No,One year,20.15,18,Yes
0516-WJVXC,Female,0,No,Yes,DSL,Month-to-month,54.2,5,Yes
0519-DRGTI,Female,0,Yes,Yes,No,Month-to-month,20.35,20,No
0519-XUZJU,Female,0,No,Yes,Fiber optic,Month-to-month,70.75,1,Yes
0520-FDVVT,Male,0,No,Yes,Fiber optic,One year,102.35,35,Yes
0523-VNGTF,Female,1,No,No,DSL,Month-to-month,50.5,52,No
0524-IAVZO,Female,0,Yes,Yes,Fiber optic,Month-to-month,85.0,30,Yes
0526-SXDJP,Male,0,Yes,No,DSL,Two year,42.1,72,No
0529-ONKER,Male,1,No,Yes,Fiber optic,Month-to-month,75.65,15,Yes
0530-IJVDB,Male,0,No,Yes,Fiber optic,Two year,114.6,70,No
0531-XBKMM,Male,0,No,Yes,DSL,Two year,65.7,66,No
0531-ZZJWQ,Male,1,Yes,Yes,Fiber optic,Month-to-month,74.0,55,No
0533-BNWKF,Female,1,Yes,Yes,Fiber optic,Month-to-month,85.45,55,Yes
0533-UCAAU,Male,1,Yes,Yes,DSL,One year,71.1,57,No
0536-ACXIP,Female,0,Yes,Yes,Fiber optic,Two year,109.55,72,No
0536-BGFMZ,Female,0,Yes,Yes,No,Month-to-month,20.5,28,No
0536-ESJEP,Male,0,Yes,Yes,DSL,Two year,74.55,54,No
0537-QYZZN,Male,1,Yes,Yes,Fiber optic,Month-to-month,79.85,24,No
0541-FITGH,Female,0,Yes,Yes,DSL,Month-to-month,62.15,2,No
0547-HURJB,Male,0,No,Yes,No,Month-to-month,21.05,12,No
0549-CYCQN,Male,1,No,Yes,Fiber optic,One year,79.6,51,No
0550-DCXLH,Male,0,No,Yes,DSL,Month-to-month,73.35,13,No
0556-FJEGU,Male,0,No,Yes,DSL,Two year,70.1,58,No
0557-ASKVU,Female,0,Yes,Yes,DSL,One year,54.4,18,No
0559-CKHUS,Female,0,Yes,Yes,No,Two year,19.55,29,No
0562-FGDCR,Female,0,Yes,Yes,DSL,Two year,74.55,72,No
0562-HKHML,Male,0,Yes,Yes,No,Two year,23.9,71,No
0562-KBDVM,Female,0,No,No,DSL,Two year,44.6,70,No
0564-JJHGS,Male,0,No,Yes,Fiber optic,Month-to-month,95.5,9,Yes
0564-MUUQK,Female,0,Yes,Yes,Fiber optic,Month-to-month,95.5,20,No
0565-IYCGT,Male,0,No,Yes,DSL,One year,78.6,69,Yes
0565-JUPYD,Male,0,No,Yes,Fiber optic,One year,104.5,63,No
0567-GGCAC,Female,0,No,Yes,DSL,Month-to-month,61.4,7,No
0567-XRHCU,Female,0,Yes,No,DSL,Two year,43.95,69,No
0568-ONFPC,Male,0,Yes,Yes,No,Month-to-month,25.9,5,Yes
0570-BFQHT,Female,0,No,Yes,Fiber optic,Month-to-month,80.55,9,No
0572-ZJKLT,Female,0,Yes,Yes,Fiber optic,Two year,99.65,46,No
0575-CUQOV,Male,1,Yes,Yes,Fiber optic,One year,97.95,60,No
0576-WNXXC,Male,1,Yes,Yes,Fiber optic,Month-to-month,95.55,27,Yes
0577-WHMEV,Female,0,Yes,Yes,Fiber optic,Month-to-month,90.7,16,No
0578-SKVMF,Female,0,Yes,Yes,Fiber optic,Month-to-month,83.3,22,Yes
0580-PIQHM,Female,0,Yes,Yes,Fiber optic,One year,101.6,41,No
0581-BXBUB,Female,1,No,Yes,Fiber optic,Month-to-month,72.75,4,No
0581-MDMPW,Female,0,No,Yes,Fiber optic,Month-to-month,88.95,24,No
0582-AVCLN,Female,0,No,Yes,No,Two year,20.3,38,No
0584-BJQGZ,Female,0,No,Yes,DSL,Month-to-month,78.35,25,No
0585-EGDDA,Male,0,Yes,Yes,Fiber optic,Month-to-month,80.0,40,No
0587-DMGBH,Female,0,No,Yes,DSL,Month-to-month,49.85,8,Yes
0594-UFTUL,Male,0,Yes,Yes,No,Month-to-month,19.85,13,No
0595-ITUDF,Male,0,Yes,Yes,Fiber optic,Month-to-month,91.8,64,No
0596-BQCEQ,Female,0,Yes,Yes,Fiber optic,Month-to-month,100.15,62,Yes
0599-XNYDO,Female,0,Yes,Yes,Fiber optic,Month-to-month,69.8,20,No
0601-WZHJF,Male,0,Yes,No,DSL,Month-to-month,46.35,14,Yes
0602-DDUML,Female,0,No,Yes,DSL,Two year,69.75,57,No
0603-OLQDC,Male,0,No,Yes,DSL,Month-to-month,69.85,12,No
0603-TPMIB,Female,0,Yes,Yes,No,Two year,25.45,59,No
0604-THJFP,Female,0,Yes,Yes,DSL,Two year,75.95,59,No
0607-DAAHE,Male,0,No,Yes,No,Two year,19.75,53,Yes
0607-MVMGC,Male,0,Yes,Yes,DSL,One year,78.75,45,No
0608-JDVEC,Male,0,Yes,Yes,No,Two year,19.8,50,No
0611-DFXKO,Male,0,Yes,Yes,Fiber optic,Month-to-month,89.0,20,Yes
0612-RTZZA,Female,1,No,No,DSL,Month-to-month,25.25,1,Yes
0613-WUXUM,Female,0,Yes,Yes,No,Two year,19.2,70,No
0616-ATFGB,Male,1,Yes,No,DSL,Month-to-month,25.05,1,Yes
0617-AQNWT,Female,0,Yes,No,DSL,Two year,47.85,64,Yes
0617-FHSGK,Male,0,No,Yes,Fiber optic,Month-to-month,75.2,49,Yes
0618-XWMSS,Male,0,No,Yes,Fiber optic,Month-to-month,74.9,28,Yes
0619-OLYUR,Male,0,Yes,Yes,Fiber optic,Two year,111.9,72,No
0620-DLSLK,Female,0,No,Yes,Fiber optic,Month-to-month,81.9,13,No
0620-XEFWH,Male,0,Yes,Yes,No,Month-to-month,18.85,4,No
0621-CXBKL,Female,0,No,Yes,No,Two year,18.7,53,No
0621-HJWXJ,Female,0,Yes,Yes,Fiber optic,Month-to-month,81.55,63,No
0621-JFHOL,Female,0,No,No,DSL,Two year,29.6,10,No
0621-TSSMU,Male,0,Yes,Yes,No,One year,19.95,56,No
0621-TWIEM,Male,0,No,Yes,DSL,Month-to-month,45.55,10,Yes
0623-EJQEG,Male,0,No,Yes,Fiber optic,One year,93.55,65,No
0623-GDISB,Female,0,No,Yes,DSL,Month-to-month,48.45,1,No
0623-IIHUG,Female,1,No,No,DSL,Month-to-month,41.9,21,Yes
0625-AFOHS,Female,0,Yes,Yes,No,Two year,20.2,29,No
0626-QXNGV,Female,0,Yes,Yes,No,Two year,24.15,72,No
0628-CNQRM,Male,0,Yes,Yes,DSL,One year,67.5,22,Yes
0634-SZPQA,Female,0,No,Yes,Fiber optic,Month-to-month,90.05,23,Yes
0635-WKOLD,Male,0,Yes,Yes,DSL,One year,70.75,40,No
0637-KVDLV,Male,0,No,Yes,Fiber optic,Month-to-month,76.5,2,Yes
0637-UBJRP,Male,0,Yes,Yes,Fiber optic,Month-to-month,84.05,13,Yes
0637-YLETY,Female,0,No,Yes,Fiber optic,Month-to-month,95.6,16,Yes
0639-TSIQW,Female,0,No,Yes,Fiber optic,Month-to-month,102.95,67,Yes
0640-YJTPY,Male,0,Yes,Yes,No,Two year,21.0,72,No
0641-EVBOJ,Male,0,No,Yes,Fiber optic,Month-to-month,82.3,3,No
0643-OKLRP,Female,1,Yes,Yes,Fiber optic,Month-to-month,80.35,47,Yes
0644-OQMDK,Male,1,No,Yes,Fiber optic,Month-to-month,70.65,4,No
0650-BWOZN,Female,1,No,Yes,Fiber optic,Month-to-month,73.55,18,No
0654-HMSHN,Male,0,Yes,Yes,Fiber optic,Month-to-month,104.4,21,Yes
0654-PQKDW,Female,0,Yes,Yes,DSL,One year,70.75,62,No
0655-RBDUG,Male,0,No,Yes,Fiber optic,Month-to-month,98.05,7,Yes
0655-YDGFJ,Male,0,No,Yes,DSL,Month-to-month,48.95,29,No
0657-DOGUM,Female,0,Yes,Yes,DSL,One year,60.6,48,No
0661-KBKPA,Male,0,Yes,Yes,DSL,One year,78.75,53,No
0661-KQHNK,Female,0,Yes,Yes,No,One year,19.0,6,No
0661-WCQNQ,Male,0,Yes,Yes,DSL,One year,56.25,22,No
0661-XEYAN,Female,1,No,No,DSL,Month-to-month,25.8,1,Yes
0665-XHDJU,Male,0,Yes,Yes,Fiber optic,Two year,99.4,72,No
0666-UXTJO,Male,1,Yes,Yes,Fiber optic,Month-to-month,85.2,34,No
0667-NSRGI,Female,0,Yes,Yes,DSL,One year,69.55,48,No
0668-OGMHD,Female,0,Yes,No,DSL,Month-to-month,28.5,21,No
0670-ANMUU,Male,0,No,Yes,Fiber optic,One year,97.65,71,No
0670-KDOMA,Female,0,No,Yes,No,Month-to-month,20.25,1,No
0673-IGUQO,Male,0,No,Yes,No,Month-to-month,20.45,1,No
0674-DGMAQ,Male,1,Yes,Yes,Fiber optic,Month-to-month,93.5,32,No
0674-EYYZV,Female,0,No,Yes,DSL,Month-to-month,54.65,1,No
0674-GCDXG,Male,0,No,Yes,DSL,Two year,71.9,63,No
0675-NCDYU,Female,0,Yes,Yes,Fiber optic,Two year,116.4,72,No
0678-RLHVP,Female,0,No,Yes,Fiber optic,Two year,105.55,53,No
0679-IDSTG,Female,1,Yes,Yes,Fiber optic,Month-to-month,69.25,1,Yes
0679-TDGAK,Male,0,Yes,Yes,DSL,One year,75.5,50,No
0680-DFNNY,Male,0,Yes,Yes,Fiber optic,Month-to-month,101.1,15,Yes
0682-USIXD,Female,0,Yes,Yes,Fiber optic,Month-to-month,86.05,21,No
0684-AOSIH,Male,0,Yes,Yes,Fiber optic,Month-to-month,95.0,1,Yes
0685-MLYYM,Female,1,No,Yes,Fiber optic,Month-to-month,70.75,2,Yes
0687-ZVTHB,Male,0,Yes,Yes,DSL,One year,72.45,65,Yes
0689-DSXGL,Female,0,Yes,Yes,Fiber optic,Month-to-month,85.8,52,No
0689-NKYLF,Male,0,No,Yes,Fiber optic,Month-to-month,83.2,13,Yes
0690-SRQID,Male,0,No,Yes,No,Month-to-month,19.65,4,No
0691-IFBQW,Female,1,No,Yes,Fiber optic,One year,110.0,46,Yes
0691-JVSYA,Female,0,Yes,Yes,Fiber optic,One year,94.85,53,Yes
0691-NIKRI,Female,0,No,Yes,Fiber optic,One year,105.95,40,No
0696-UKTOX,Male,0,No,Yes,DSL,Month-to-month,54.15,23,No
0697-ZMSWS,Male,0,No,Yes,Fiber optic,Month-to-month,85.65,4,Yes
0699-NDKJM,Female,0,Yes,No,DSL,Month-to-month,58.75,57,No
0701-RFGFI,Female,0,Yes,Yes,Fiber optic,Month-to-month,95.4,49,No
0701-TJSEF,Male,0,No,Yes,DSL,Month-to-month,68.25,9,No
0702-PGIBZ,Male,0,No,Yes,Fiber optic,Month-to-month,101.7,4,Yes
0704-VCUMB,Female,0,Yes,Yes,No,Two year,20.25,61,No
0707-HOVVN,Female,1,No,Yes,DSL,Two year,75.5,70,No
0708-LGSMF,Male,0,Yes,Yes,DSL,Month-to-month,65.85,13,No
0708-SJDIS,Female,0,No,Yes,DSL,Month-to-month,65.0,34,No
0709-TVGUR,Female,1,No,Yes,Fiber optic,Month-to-month,74.55,9,Yes
0716-BQNDX,Male,1,No,Yes,Fiber optic,Two year,93.75,57,No
0719-SYFRB,Female,0,No,Yes,DSL,Month-to-month,61.65,12,Yes
0722-SVSFK,Female,0,No,Yes,Fiber optic,Month-to-month,100.4,7,No
0722-TROQR,Female,1,No,Yes,Fiber optic,Month-to-month,74.9,4,Yes
0723-DRCLG,Female,1,Yes,Yes,Fiber optic,Month-to-month,74.45,1,Yes
0723-FDLAY,Male,0,No,Yes,DSL,One year,85.25,44,No
0723-VSOBE,Female,1,No,No,DSL,One year,34.2,45,No
0725-CXOTM,Female,0,No,Yes,DSL,One year,89.65,36,No
0727-BMPLR,Female,1,No,Yes,Fiber optic,One year,100.0,55,Yes
0727-BNRLG,Male,0,No,Yes,Fiber optic,Two year,97.65,69,No
0727-IWKVK,Male,0,Yes,Yes,Fiber optic,Month-to-month,79.9,9,Yes
0730-BGQGF,Male,0,Yes,Yes,DSL,Two year,90.3,71,No
0730-KOAVE,Male,0,No,Yes,Fiber optic,Month-to-month,94.3,30,No
0731-EBJQB,Female,0,Yes,Yes,No,One year,20.4,52,No
0732-OCQOC,Female,0,Yes,Yes,No,Two year,25.05,52,No
0733-VUNUW,Male,0,No,Yes,DSL,Month-to-month,55.65,24,Yes
0734-OXWBT,Male,0,No,Yes,DSL,Month-to-month,70.7,3,No
0739-UUAJR,Female,0,Yes,No,DSL,Two year,53.8,72,No
0742-LAFQK,Male,0,Yes,Yes,Fiber optic,Two year,99.15,72,No
0742-MOABM,Male,0,Yes,Yes,DSL,Month-to-month,50.05,4,Yes
0742-NXBGR,Female,0,No,Yes,Fiber optic,Month-to-month,82.3,1,Yes
0743-HNPFG,Female,0,Yes,Yes,DSL,One year,69.75,51,No
0743-HRVFF,Female,0,Yes,No,DSL,One year,56.15,51,No
0744-BIKKF,Male,0,No,Yes,DSL,Two year,86.65,72,No
0744-GKNGE,Female,0,Yes,Yes,Fiber optic,Month-to-month,86.8,64,No
0746-JTRFU,Male,0,No,No,DSL,Month-to-month,25.05,2,Yes
0748-RDGGM,Male,0,Yes,Yes,Fiber optic,One year,109.5,70,Yes
0749-IRGQE,Female,1,Yes,No,DSL,Month-to-month,45.3,13,No
0750-EBAIU,Male,0,No,Yes,Fiber optic,One year,91.25,52,No
0750-EKNGL,Male,0,No,Yes,No,Month-to-month,20.75,7,No
0754-EEBDC,Male,0,Yes,Yes,No,Two year,19.9,4,No
0754-UKWQP,Male,0,No,Yes,Fiber optic,Month-to-month,95.85,2,Yes
0756-MPZRL,Male,0,No,No,DSL,One year,33.7,46,No
0757-WCUUZ,Male,0,Yes,Yes,DSL,Two year,63.35,54,No
0761-AETCS,Female,0,No,Yes,No,Month-to-month,19.3,1,Yes
0769-MURVM,Female,0,Yes,No,DSL,Two year,65.7,72,No
0771-CHWSK,Male,0,No,Yes,DSL,Two year,74.6,66,No
0771-WLCLA,Female,0,Yes,Yes,Fiber optic,Month-to-month,112.95,16,No
0772-GYEQQ,Male,0,No,Yes,Fiber optic,Month-to-month,88.35,3,Yes
0774-IFUVM,Male,0,Yes,Yes,DSL,Month-to-month,65.15,11,No
0774-RMNUW,Female,0,Yes,No,DSL,Two year,59.7,71,No
0778-NELLA,Male,0,No,No,DSL,Month-to-month,34.7,9,Yes
0780-XNZFN,Male,0,No,Yes,No,Two year,20.65,57,No
0781-LKXBR,Male,1,No,Yes,Fiber optic,Month-to-month,100.5,9,Yes
0784-GTUUK,Male,0,Yes,Yes,No,One year,23.75,62,No
0784-ZQJZX,Male,0,No,Yes,No,Two year,19.9,72,No
0786-IVLAW,Female,1,No,Yes,Fiber optic,One year,108.1,66,No
0786-VSSUD,Male,1,No,No,DSL,Month-to-month,39.0,16,Yes
0787-LHDYT,Male,0,No,Yes,No,Month-to-month,20.6,16,No
0788-DXBFY,Male,0,Yes,Yes,No,One year,19.55,58,No
0793-TWELN,Female,0,No,Yes,Fiber optic,Month-to-month,80.15,4,No
0794-YVSGE,Male,0,Yes,Yes,No,Two year,20.3,72,No
0795-GMVQO,Male,0,Yes,Yes,Fiber optic,One year,109.9,67,No
0795-LAFGP,Male,0,Yes,Yes,DSL,Two year,90.4,71,No
0795-XCCTE,Male,1,No,Yes,No,Two year,25.4,72,No
0799-DDIHE,Female,0,Yes,Yes,DSL,Month-to-month,46.3,15,No
0804-XBFBV,Female,0,No,No,DSL,Month-to-month,25.2,11,No
0804-YGEQV,Female,0,Yes,Yes,No,One year,24.45,43,No
0807-ZABDG,Female,0,No,Yes,DSL,Month-to-month,55.1,3,Yes
0810-BDHAW,Female,0,Yes,Yes,DSL,One year,78.4,24,No
0810-DHDBD,Female,0,No,Yes,DSL,One year,74.0,52,No
0811-GSDTP,Female,0,No,No,DSL,Month-to-month,30.15,13,No
0812-WUPTB,Male,1,Yes,Yes,Fiber optic,Month-to-month,70.85,1,Yes
0813-TAXXS,Male,0,No,Yes,DSL,Two year,77.8,55,No
0815-MFZGM,Female,0,Yes,Yes,Fiber optic,Two year,99.0,42,No
0816-TSPHQ,Male,0,No,Yes,No,Month-to-month,20.75,2,No
0817-HSUSE,Male,0,No,Yes,DSL,Month-to-month,75.5,1,No
0818-OCPZO,Male,1,No,Yes,Fiber optic,Month-to-month,81.45,27,Yes
0820-FNRNX,Male,0,Yes,Yes,DSL,Month-to-month,66.7,17,No
0822-GAVAP,Female,0,No,No,DSL,Month-to-month,34.7,2,Yes
0822-QGCXA,Female,1,Yes,Yes,DSL,Month-to-month,83.85,27,No
0823-HSCDJ,Male,1,No,No,DSL,Month-to-month,49.15,52,Yes
0824-VWDPO,Female,0,No,Yes,Fiber optic,One year,96.75,45,No
0825-CPPQH,Female,0,Yes,Yes,No,Two year,19.1,71,No
0827-ITJPH,Male,0,No,Yes,No,Two year,18.55,36,No
0829-DDVLK,Female,0,No,Yes,No,One year,20.1,15,No
0829-XXPLX,Female,0,No,Yes,Fiber optic,Month-to-month,89.4,20,No
0831-JNISG,Male,0,Yes,Yes,No,Two year,19.8,71,No
0835-DUUIQ,Female,0,No,Yes,No,One year,21.05,24,No
0835-JKADZ,Female,0,No,Yes,Fiber optic,Two year,111.25,71,No
0836-SEYLU,Male,0,Yes,No,DSL,Month-to-month,40.65,9,Yes
0839-JTCUD,Female,0,Yes,Yes,DSL,Two year,89.9,66,No
0839-QNXME,Female,0,No,Yes,No,Two year,19.4,30,No
0840-DCNZE,Male,0,No,Yes,DSL,One year,86.95,47,No
0840-DFEZH,Female,0,No,Yes,Fiber optic,Month-to-month,75.35,7,No
0841-NULXI,Male,0,No,No,DSL,Month-to-month,35.55,1,Yes
0842-IWYCP,Female,0,No,Yes,DSL,Month-to-month,44.95,46,No
0843-WTBXE,Male,0,No,Yes,Fiber optic,Month-to-month,85.45,53,Yes
0847-HGRML,Male,0,No,Yes,No,Two year,20.0,62,No
0848-SOMKO,Male,0,No,No,DSL,Two year,48.4,70,No
0848-ZGQIJ,Female,0,Yes,Yes,Fiber optic,Month-to-month,94.65,16,No
0851-DFJKB,Female,0,No,Yes,DSL,Month-to-month,58.95,15,No
0853-NWIFK,Female,0,No,Yes,Fiber optic,One year,100.3,45,No
0853-TWRVK,Male,0,Yes,Yes,Fiber optic,Two year,105.6,72,No
0854-UYHZD,Female,0,Yes,Yes,No,Two year,19.55,13,No
0856-NAOES,Male,0,No,Yes,DSL,Month-to-month,60.9,6,No
0859-YGKFW,Male,0,Yes,Yes,No,One year,20.05,18,No
0862-PRCBS,Female,0,Yes,Yes,Fiber optic,Two year,103.75,68,No
0864-FVJNJ,Female,0,Yes,Yes,Fiber optic,One year,113.35,64,No
0866-QLSIR,Female,0,No,Yes,DSL,One year,64.4,34,Yes
0867-LDTTC,Male,0,No,Yes,DSL,Month-to-month,75.15,5,No
0867-MKZVY,Female,0,Yes,Yes,Fiber optic,Month-to-month,82.4,20,Yes
0868-VJRDR,Male,0,Yes,Yes,Fiber optic,Two year,104.05,64,No
0869-PAPRP,Female,1,Yes,Yes,Fiber optic,Month-to-month,85.7,26,No
0870-VEMYL,Female,0,No,Yes,DSL,Month-to-month,53.85,5,Yes
0871-OPBXW,Female,0,No,Yes,No,Month-to-month,20.05,2,No
0871-URUWO,Male,0,Yes,Yes,Fiber optic,Month-to-month,102.25,13,Yes
0872-CASZJ,Male,0,Yes,Yes,DSL,One year,69.1,59,No
0872-JCPIB,Male,0,No,Yes,DSL,Month-to-month,65.75,17,No
0872-NXJYS,Female,0,No,Yes,Fiber optic,Month-to-month,79.55,9,Yes
0875-CABNR,Female,1,No,Yes,Fiber optic,Month-to-month,84.6,10,Yes
0876-WDUUZ,Female,0,No,Yes,Fiber optic,Month-to-month,85.4,5,Yes
0877-SDMBN,Female,0,No,Yes,Fiber optic,One year,103.95,54,Yes
0880-FVFWF,Male,0,No,Yes,Fiber optic,Month-to-month,86.4,56,No
0880-TKATG,Male,0,Yes,Yes,Fiber optic,Month-to-month,101.15,4,Yes
0883-EIBTI,Female,0,No,Yes,No,Month-to-month,19.5,2,Yes
0885-HMGPY,Male,0,No,Yes,DSL,Two year,69.4,62,No
0886-QGENL,Female,1,Yes,Yes,Fiber optic,Month-to-month,101.25,27,Yes
0887-HJGAR,Male,0,No,Yes,DSL,Month-to-month,45.7,1,Yes
0887-WBJVH,Female,0,Yes,Yes,Fiber optic,One year,93.45,53,No
0895-DQHEW,Male,0,Yes,Yes,Fiber optic,Month-to-month,104.3,54,Yes
0895-LMRSF,Male,0,No,Yes,DSL,One year,64.9,23,No
0895-LNKRC,Male,0,Yes,Yes,No,One year,19.45,6,No
0895-UADGO,Male,0,No,No,DSL,Two year,44.55,8,No
0897-FEGMU,Female,0,Yes,Yes,Fiber optic,Month-to-month,99.5,11,Yes
0898-XCGTF,Male,0,Yes,Yes,Fiber optic,One year,96.5,61,No
0899-LIIBW,Male,0,Yes,Yes,Fiber optic,Month-to-month,100.85,34,No
0899-WZRSD,Male,0,No,Yes,Fiber optic,Month-to-month,105.35,56,No
0902-RFHOF,Male,0,No,Yes,No,One year,20.1,38,No
0902-XKXPN,Male,0,Yes,Yes,No,Two year,20.2,69,No
0906-QVPMS,Male,0,Yes,Yes,Fiber optic,Two year,115.15,72,No
0907-HQNTS,Female,1,Yes,Yes,Fiber optic,Two year,113.0,70,No
0909-SDHNU,Female,0,No,No,DSL,Month-to-month,29.8,7,No
0909-SELIE,Male,0,Yes,Yes,DSL,Two year,80.8,61,No
0913-XWSCN,Male,0,Yes,Yes,Fiber optic,Month-to-month,85.5,55,No
0916-KNFAJ,Male,0,Yes,Yes,DSL,Two year,69.9,61,No
0916-QOFDP,Female,1,Yes,Yes,Fiber optic,Month-to-month,95.8,14,No
0917-EZOLA,Male,1,Yes,Yes,Fiber optic,Two year,104.15,72,Yes
0921-OHLVP,Male,0,No,Yes,Fiber optic,Month-to-month,83.05,22,No
0923-PNFUB,Female,0,No,Yes,Fiber optic,Month-to-month,83.75,3,Yes
0924-BJCRC,Female,1,Yes,Yes,Fiber optic,Month-to-month,89.45,60,No
0925-VYDLG,Female,0,No,Yes,Fiber optic,Month-to-month,75.25,3,Yes
0927-CNGRH,Male,0,No,Yes,No,Month-to-month,19.55,1,No
0927-LCSMG,Male,0,No,Yes,Fiber optic,Month-to-month,74.65,7,Yes
0928-JMXNP,Male,1,Yes,No,DSL,Month-to-month,29.9,4,No
0928-XUTSN,Female,0,No,Yes,Fiber optic,Month-to-month,80.5,13,No
0929-HYQEW,Male,0,No,Yes,DSL,Month-to-month,50.15,3,No
0929-PECLO,Female,1,No,Yes,Fiber optic,Month-to-month,89.6,63,No
0930-EHUZA,Female,0,No,Yes,DSL,One year,76.35,36,No
0931-MHTEM,Female,0,No,Yes,Fiber optic,One year,100.05,54,No
0932-YIXYU,Female,0,No,Yes,No,Two year,20.25,47,No
0936-NQLJU,Female,0,Yes,Yes,No,Two year,20.65,41,No
0939-EREMR,Female,0,No,Yes,DSL,Month-to-month,53.45,13,No
0939-YAPAF,Female,0,No,Yes,Fiber optic,Month-to-month,100.25,35,Yes
0940-OUQEC,Male,0,No,Yes,Fiber optic,Month-to-month,80.7,10,Yes
0942-KOWSM,Female,0,Yes,Yes,DSL,Two year,80.8,30,No
0943-ZQPXH,Male,0,Yes,Yes,Fiber optic,Month-to-month,92.95,44,No
0945-TSONX,Female,0,Yes,Yes,DSL,Two year,85.3,47,No
0946-CLJTI,Male,1,Yes,Yes,Fiber optic,Month-to-month,98.7,58,Yes
0946-FKYTX,Male,0,No,No,DSL,One year,30.1,52,No
0947-IDHRQ,Female,0,No,Yes,Fiber optic,Month-to-month,80.3,7,Yes
0947-MUGVO,Male,1,Yes,Yes,Fiber optic,Month-to-month,73.65,20,Yes
0952-KMEEH,Male,0,No,Yes,Fiber optic,Month-to-month,98.15,13,Yes
0953-LGOVU,Male,0,Yes,No,DSL,Month-to-month,35.5,12,No
0956-ACVZC,Female,0,No,Yes,Fiber optic,One year,94.1,54,No
0956-SYCWG,Female,0,No,Yes,No,One year,19.65,13,No
0958-YHXGP,Female,0,No,Yes,Fiber optic,Month-to-month,69.9,7,No
0959-WHOKV,Male,0,No,Yes,Fiber optic,One year,99.0,42,No
0960-HUWBM,Male,0,Yes,Yes,Fiber optic,Two year,104.1,65,No
0961-ZWLVI,Male,0,No,Yes,Fiber optic,One year,109.2,49,No
0962-CQPWQ,Female,0,Yes,Yes,No,Two year,20.3,62,No
0963-ZBDRN,Male,0,No,Yes,Fiber optic,Month-to-month,96.2,32,Yes
0967-BMLBD,Female,0,Yes,Yes,No,One year,20.0,11,No
0968-GSIKN,Female,0,No,Yes,Fiber optic,Month-to-month,70.8,1,Yes
0969-RGKCU,Male,0,Yes,Yes,No,One year,19.8,37,No
0970-ETWGE,Male,0,No,Yes,Fiber optic,Month-to-month,89.55,1,Yes
0970-QXPXW,Female,0,No,Yes,No,Month-to-month,19.65,1,No
0971-QIFJK,Female,0,Yes,Yes,No,Two year,24.25,69,No
0973-KYVNF,Female,0,Yes,Yes,DSL,Two year,70.65,72,No
0975-UYDTX,Female,0,Yes,Yes,DSL,One year,90.1,26,No
0975-VOOVL,Female,0,No,No,DSL,Month-to-month,29.2,3,No
0979-MOZQI,Male,0,Yes,No,DSL,Two year,39.0,62,No
0979-PHULV,Male,0,Yes,Yes,Fiber optic,Month-to-month,99.45,69,Yes
0980-FEXWF,Male,0,Yes,Yes,DSL,One year,50.35,26,No
0980-PVMRC,Female,0,Yes,No,DSL,Month-to-month,50.85,40,No
0983-TATYJ,Female,0,Yes,Yes,DSL,One year,51.45,33,No
0988-AADSA,Female,0,Yes,Yes,DSL,Two year,80.85,72,No
0988-JRWWP,Female,0,No,Yes,DSL,Month-to-month,54.2,3,No
0991-BRRFB,Male,0,No,Yes,DSL,Month-to-month,49.4,18,Yes
0993-OSGPT,Female,1,Yes,Yes,DSL,One year,60.65,68,No
0997-YTLNY,Female,0,No,Yes,DSL,Month-to-month,48.8,19,No
0999-QXNSA,Male,1,No,Yes,DSL,Month-to-month,45.75,7,No
1000-AJSLD,Male,0,No,Yes,No,Month-to-month,20.1,1,Yes
1004-NOZNR,Male,1,No,Yes,Fiber optic,One year,94.8,56,No
1009-IRMNA,Female,0,No,Yes,No,Month-to-month,20.0,7,Yes
1010-DIAUQ,Male,0,No,Yes,Fiber optic,Month-to-month,96.5,5,Yes
1013-QCWAM,Female,1,Yes,Yes,Fiber optic,Month-to-month,100.8,66,No
1015-JPFYW,Male,0,No,Yes,No,One year,19.45,7,No
1015-OWJKI,Male,0,No,Yes,No,Month-to-month,19.05,1,No
1016-DJTSV,Male,1,No,Yes,Fiber optic,Month-to-month,69.7,8,No
1017-FBQMM,Female,0,Yes,Yes,Fiber optic,One year,106.05,62,No
1020-JPQOW,Female,0,Yes,Yes,Fiber optic,Month-to-month,90.55,56,No
1022-RKXDR,Female,0,No,Yes,No,One year,24.85,41,No
1023-BQXZE,Male,0,No,Yes,DSL,Two year,74.35,57,No
1024-GUALD,Female,0,Yes,No,DSL,Month-to-month,24.8,1,Yes
1024-KPRBB,Female,0,No,Yes,Fiber optic,One year,89.1,38,No
1024-VRZHF,Male,0,Yes,Yes,Fiber optic,Month-to-month,74.95,11,Yes
1025-FALIX,Female,0,No,Yes,Fiber optic,Month-to-month,69.05,26,No
1027-LKKQQ,Female,0,Yes,Yes,DSL,Two year,80.45,72,No
1028-FFNJK,Male,1,Yes,Yes,Fiber optic,Month-to-month,101.5,30,No
1029-QFBEN,Male,0,No,Yes,No,Month-to-month,19.55,1,Yes
